unnamed: 0,db,query,url,snippet,model_score,rule_score,positive_hits,negative_hits,good_domain,bad_domain,rule_score_01,final_score,label
2992,Apache Accumulo,"""Большие данные"" Apache Accumulo",https://www.tadviser.ru/index.php/%D0%9A%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D1%8F:Apache_Software_Foundation_(ASF),"C момента основания ASF число развиваемых в рамках Apache проектов превысило 350 (из которых 52 в инкубаторе), они охватывают такие области, как машинное обучение, большие данные, управление сборкой ПО, облачные системы, управление контентом, DevOps, IoT, разработка мобильных приложений, серверные системы и веб-фреймворки.",0.6547144055366516,0.18,1,0,False,False,0.59,0.6353000838756561,unknown
2994,Apache Accumulo,"""Большие данные"" Apache Accumulo",https://www.youtube.com/watch?v=cPt00rV1KcI,,2.2383013856597245e-05,-0.2,0,0,False,True,0.4,0.12001566810969962,spam
2995,Apache Accumulo,"""Большие данные"" Apache Accumulo",https://data.korusconsulting.ru/services/mashinnoe-obuchenie-i-bolshie-dannye/,"Машинное обучение и Большие данные. Глубокий анализ данных не может быть сегодня выполнен без технологий машинного обучения. Метод обработки и анализа информации, применяемый в области Больших Данных (Big Data) извлекает знания из сырого набора данных с целью прогнозирования будущего поведения, результатов и тенденций.",0.47798553109169006,0.36,2,0,False,False,0.6799999999999999,0.538589871764183,unknown
2998,Apache Accumulo,"""Большие данные"" Apache Accumulo",https://russianblogs.com/article/2965133698/,"Самым важным является то, что многие из Hadoop и других технологий обработки больших данных используют Java, такие как HBase и Accumulo и ElasticSearchas на основе Apache, поэтому одним из первых условий изучения Hadoop является освоение программирования на Java. Что такоеБольшие данные？ Большие данные - это набор данных, которые не могут быть захвачены, обработаны и обработаны с помощью обычных программных инструментов в течение определенного периода времени.",0.9024412035942078,0.36,2,0,False,False,0.6799999999999999,0.8357088425159453,useful
2999,Apache Accumulo,"""Большие данные"" Apache Accumulo",https://www.pngegg.com/ru/png-whclv,"Apache Spark Apache Hive Большие данные Apache HTTP-сервер Открытая база данных Подключение, другие, текст, оранжевый png. ... Большие данные демистифицированы: как большие данные меняют наш образ жизни, любим и учимся Анализ данных Визуализация данных, бизнес, текст, люди png. 1024x642px 338.78KB.",0.9854661226272583,0.54,3,0,False,False,0.77,0.9208262858390808,useful
3000,Apache Accumulo,"""Большие данные"" Apache Accumulo",https://datareview.info/article/instrumentariy-spetsialista-po-bolshim-dannyim-apache-spark/,"Архитектура Apache Spark. Фреймворк состоит из четырех функциональных модулей, работающих в пределах одного кластера данных и одновременно распределенных горизонтально по всему кластеру компьютеров, работающих на Hadoop. Первый модуль носит название SparkSQL – и, сообразно ему, дает возможность интеграции SQL-запросов со всеми без исключения элементами фреймворка.",0.8950997591018677,0.54,3,0,False,False,0.77,0.8575698313713073,useful
3003,Apache Accumulo,"""Большие данные"" Apache Accumulo",https://www.itsumma.ru/blog/bigdataplatform,"Блок 1 — Первичное получение данных. Для сбора данных из источников мы используем Apache NiFi и Debezium, для постановки их в очередь обработки — Apache Kafka. Основные задачи: собирать сырые данные из всех подключенных источников; не терять их при передаче на обработку; оценивать объемы получаемых данных",0.9773620963096619,0.36,2,0,False,False,0.6799999999999999,0.8881534674167633,useful
3004,Apache Accumulo,"""Большие данные"" Apache Accumulo",https://appmaster.io/ru/blog/arkhitektura-bol-shikh-dannykh-apache-hadoop,,0.00028865213971585035,0.18,1,0,False,False,0.59,0.17720205649780107,spam
3005,Apache Accumulo,"""Большие данные"" Apache Accumulo",https://post.nghiatu.com/ru/tutorial/apache-flink/apache-flink-big-data-platform/apache-flink-platforma-bol-sih-dannyh,"Прогресс данных за последние 10 лет был огромным; это дало начало термину «большие данные». Не существует фиксированного размера данных, который можно назвать большими данными; любые данные, которые ваша традиционная система (СУБД) не может обработать, являются большими данными. Эти большие данные могут быть в структурированном, полуструктурированном или неструктурированном формате. Изначально данные имели три измерения - объем, скорость, разнообразие.",0.9821255207061768,0.18,1,0,False,False,0.59,0.8644878644943237,useful
3006,Apache Accumulo,"""Большие данные"" Apache Accumulo",https://rutube.ru/video/d42c4bef883f278956c77b55e7f9de68/,"Apache Spark сегодня одна из самых популярных технологий обработки больших данных — в первую очередь за счёт очень удобного API, который близок к обычному функциональному стилю программирования на Scala. Виталий расскажет, что такое Spark и как с ним работать. Рассмотрит некоторые паттерны использования Spark.",0.9482893943786621,0.18,1,0,False,False,0.59,0.8408025760650635,useful
3007,Apache Accumulo,"""Большие данные"" Apache Accumulo",https://na-journal.ru/6-2024-informacionnye-tekhnologii/12752-primenenie-apache-kafka-dlya-raboty-s-bolshimi-dannymi,"Особое внимание уделяется интеграции Apache Kafka с другими технологиями, используемых в экосистеме для работы с большими данными, такими как Apache Spark, Apache Flink и Hadoop. Ключевые слова: большие данные, обработка данных, распределённые системы, брокер сообщений. В современном мире объемы данных, которые необходимо обрабатывать и анализировать, растут экспоненциально, а сами данные стали одним из наиболее важных потоков для глобальной экономики.",0.9431689977645874,0.8999999999999999,5,0,False,False,0.95,0.9452182984352111,useful
3009,Apache Accumulo,"""Большие данные"" Apache Accumulo",https://scm.etu.ru/assets/files/2019/scm2019/papers/5/283.pdf,"Аннотация. В статье рассмотрена архитектура системы обработки больших данных, основанной на инструментах Apache Hadoop, Apache Flume и Apache Spark. ... В данной статье описана разработанная система, основанная на инструментах Apache Hadoop [4], Apache Flume [5] и Apache Spark [6], анализирующая события репозитория GitHab в качестве тестового набора данных через открытый GitArchive API [7]. II.",0.9643227458000183,0.36,2,0,False,False,0.6799999999999999,0.8790259220600127,useful
3013,Apache Accumulo,Big Data Apache Accumulo,https://en.wikipedia.org/wiki/Apache_Accumulo,"Apache Accumulo is a highly scalable sorted, distributed key-value store based on Google's Bigtable. It is a system built on top of Apache Hadoop, Apache ZooKeeper, and Apache Thrift. Written in Java, Accumulo has cell-level access labels and server-side programming mechanisms. According to DB-Engines ranking, Accumulo is the third most popular NoSQL wide column store behind Apache Cassandra and HBase and the 67th most popular database engine of any type as of 2018.",0.9998999834060669,0.54,3,0,False,False,0.77,0.9309299883842468,useful
3015,Apache Accumulo,Big Data Apache Accumulo,https://www.baeldung.com/java-apache-accumulo,"Built on top of Apache Hadoop and Apache ZooKeeper, it’s designed to handle massive data volumes across clusters of commodity hardware. Accumulo enables efficient data ingestion, retrieval, and storage. It also provides server-side programming to allow complex data processing directly within the database, making it a sophisticated solution with fine-grained access control to handle sensitive big data. The key features of Apache Accumulo are the following",0.999815046787262,0.36,2,0,False,False,0.6799999999999999,0.9038705327510833,useful
3023,Apache Accumulo,Big Data Apache Accumulo,https://www.mit.edu/~kepner/pubs/D4Mschema_HPEC2013_Paper.pdf,"Keywords-component; D4M; NoSQL; Accumulo; database schema; Hadoop; Big Data. I. INTRODUCTION. Non-traditional, relaxed consistency, triple store databases provide high performance on commodity computing hardware to I/O intensive data mining applications with low data modification requirements. ... Accumulo is based on the Google Big Table architecture and formally sits on top of the Apache Hadoop distribute file system. Accumulo does not directly use the Apache Hadoop MapReduce parallel programming model.",0.9967491626739502,0.54,3,0,False,False,0.77,0.9287244138717651,useful
3031,Apache Accumulo,Big Data Apache Accumulo,https://www.researchgate.net/publication/369242073_Performance_Comparison_of_Big_Data_Processing_Utilizing_SciDB_and_Apache_Accumulo_Databases,"Efficient storage and maintenance of big data is important with respect to assuring accessibility and cost-friendliness to improve risk management and achieve an effective comprehension of the user requirements. ... This includes discussion the ACID properties of the SQL databases, BASE properties of NoSQL databases, and CAP Theorem for distributed systems applied to NoSQL databases and their classification. The chapter describes examples of the NoSQL databases capable of processing Big Data.",0.9878818988800049,0.54,3,0,False,False,0.77,0.9225173292160034,useful
3033,Apache Accumulo,Big Data Apache Accumulo,https://ijariie.com/AdminUploadPdf/Analysis_of_Big_Data_using_GeoMesa_ijariie8325.pdf,"As the data is insert into Accumulo ,the configuration of Accumulo should be properly configured otherwise error of Accumulo occur. 6 System Conguration. For this experiment we used GeoMesa 1.2.6 and GeoMesa 1.3.3 on top of Hadoop 2.7.3, Accumulo 1.6.6 and indexed only the space and time attributes of the records. By default, GeoMesa 1.2.6 creates Z2, Z3, and record tables for points; and XZ2, XZ3, and record tables for tracks.",0.9571187496185303,0.18,1,0,False,False,0.59,0.8469831247329711,useful
3036,Apache Accumulo,Big Data Apache Accumulo,http://fap.nsc.ru/node/3589,"Начинающая компания Sqrrl, зародившаяся в Агентстве национальной безопасности США (NSA), выходит на рынок больших данных (Big Data) с намерением оказывать коммерческие услуги по Open Source-продукту Apache Accumulo. Apache Accumulo — распределённое хранилище данных в виде пар ключей/значений, предназначенное для создания масштабируемых и высокопроизводительных систем для хранения данных и информационного поиска.",0.9724297523498535,0.36,2,0,False,False,0.6799999999999999,0.8847008266448974,useful
3039,Apache Accumulo,Big Data Apache Accumulo,https://mvnrepository.com/artifact/org.apache.accumulo/accumulo-core/1.5.0,"BIG DATA ANALYTICS WITH APACHE HADOOP AND SPARK: A guide to using Hadoop and Spark frameworks for big data analytics and real-time processing. ... Mastering Apache Hadoop: A Comprehensive Guide to Learn Apache Hadoop (2023) by Ltd, Cybellium, Hermans, Kris. Mastering Hadoop 3: Big data processing at scale to unlock unique business insights.",0.9990891218185425,0.72,4,0,False,False,0.86,0.9573623852729797,useful
3041,Apache Accumulo,Big Data Apache Accumulo,https://ieeexplore.ieee.org/document/10062513/,"Big data deals with processing massive, complex data sets and data volumes that incorporate a tremendous amount of information. Therefore, researchers created several methods, models, and databases to deal with such big data, among them is the Apache Accumulo database, which is considered an in-storage database reliant on the Hadoop processing framework to give the ability to analyze and process the data.",0.9989399313926697,0.36,2,0,False,False,0.6799999999999999,0.9032579519748687,useful
3044,Apache Accumulo,Big Data Apache Accumulo,https://www.nobleprog.qa/cc/accumulo,"Apache Accumulo is a sorted, distributed key/value store that provides robust, scalable data storage and retrieval. It is based on the design of Google's BigTable and is powered by Apache Hadoop, Apache Zookeeper, and Apache Thrift. This instructor-led, live courses covers the working principles behind Accumulo and walks participants through the development of a sample application on Apache Accumulo. Format of the Course Part lecture, part discussion, hands-on development and implementation, occasional tests to gauge understanding.",0.9999042749404907,0.36,2,0,False,False,0.6799999999999999,0.9039329924583435,useful
3045,Apache Accumulo,Big Data Apache Accumulo,https://bigdatahandling.blogspot.com/2014/05/apache-accumulo-installation.html,"Big Data Handling. Data are becoming the new raw material of business. ... Accumulo is a sorted, distributed key-value system built on top of Apache Hadoop, ZooKeeper, and Apache Thrift. Accumulo has cell-level access labels and a server-side programming mechanisms. We will cover the following info regarding Accumulo database",0.9996650218963623,0.72,4,0,False,False,0.86,0.9577655153274536,useful
3047,Apache Accumulo,Big Data Apache Accumulo,https://www.wikidata.org/wiki/Q2822898,Apache Accumulo. Open source Bigtable implementation. ... has use. big data.,0.999022364616394,0.18,1,0,False,False,0.59,0.8763156552314757,useful
3049,Apache Accumulo,Big Data Apache Accumulo,https://finance.yahoo.com/news/cloudera-announces-support-apache-accumulo-110000266.html,"About Apache Accumulo The Apache Accumulo™ sorted, distributed key/value store is a robust, scalable, high performance data storage and retrieval system. Apache Accumulo is based on Google's BigTable design and is built on top of Apache Hadoop, Zookeeper, and Thrift. Apache Accumulo offers novel improvements on the BigTable design in the form of cell-based access control and a server-side programming mechanism that can modify key/value pairs at various points in the data management process.",0.9999030828475952,0.36,2,0,False,False,0.6799999999999999,0.9039321579933166,useful
3050,Apache Accumulo,Big Data Apache Accumulo,https://www.slideshare.net/slideshow/apache-accumulo-overview-35305563/35305563,"It is based on Google's BigTable and stores data in tables containing sorted key-value pairs. Accumulo uses a master/tablet server architecture and stores data in HDFS files. Data can be queried using scanners or loaded using MapReduce. Accumulo works well with the Hadoop ecosystem and its installation is simplified using complete Hadoop distributions like Cloudera. - Download as a PPT, PDF or view online for free.",0.999220609664917,0.36,2,0,False,False,0.6799999999999999,0.9034544267654419,useful
3053,Apache Accumulo,Big Data Apache Accumulo,https://zhangjingqiang.wordpress.com/2015/03/30/how-to-install-the-big-data-friendly-apache/,2015/03/30 by zhangjingqiang tagged Big-Data. ... This site uses Akismet to reduce spam. Learn how your comment data is processed.,0.041050128638744354,0.0,0,0,False,False,0.5,0.17873509004712104,spam
3056,Apache Accumulo,Big Data Apache Accumulo,https://www.anishsneh.com/2014/07/big-data-volume-velocity-and-variety.html,"The sizes varies and constantly moving target, as of 2012 ranging from a few dozen terabytes to many petabytes of data in a single data set (Wikipedia). 3Vs are three defining properties or dimensions of big data: - volume (amount of data) - velocity (speed of data in and out) - variety (range of data types and sources). To gain value from this data, we must choose an alternative way to process it.",4.371198156150058e-05,0.18,1,0,False,False,0.59,0.17703059838709304,spam
3064,Apache Accumulo,Big Data Apache Accumulo,https://cloudandbigdata.wordpress.com/tag/accumulo-apache-org/,"Sqrrl is powered by Apache Accumulo, which was originally developed for the NSA in 2008, is a low latency NoSQL database using Hadoop as its file system. Support for both role based and attribute based security controls. Encryption at rest and in motion. Can use multiple keys. Trust boundaries limit the admin’s access to data. Impact of encryption is only about 10% performance degradation. Sources",0.997931718826294,0.54,3,0,False,False,0.77,0.9295522031784057,useful
3065,Apache Accumulo,Big Data Apache Accumulo,https://www.0x90.it/installare-il-database-nosql-adatto-ai-big-data-apache-accumulo-su-ubuntu-14-04,"Apache Accumulo è un database NoSQL distribuito e opensource basato su Google BigTable. Viene utilizzato per eseguire in modo efficiente le operazioni CRUD (Create Read Update Delete) su insiemi di dati estremamente grandi (spesso definiti come Big Data). Accumulo viene preferito rispetto ad altri database distribuiti simili (come HBase o CouchDB) quando un progetto richiede una sicurezza precisa, sotto forma di controllo degli accessi a livello di cella.",0.9991176724433899,0.36,2,0,False,False,0.6799999999999999,0.9033823707103729,useful
3068,Apache Accumulo,Big Data Apache Accumulo,https://rutube.ru/video/22bd949fc32f5d1d7dfc97ddf2f31918/,"The combination of Ranger and Accumulo enables alignment with NIST ABAC standards for the Hadoop ecosystem. This talk will cover why that matters, the mechanics of Ranger's authorization model, and demonstrate an integration of the two systems. – Speakers – John Highcock Systems Architect, Hortonworks John Highcock is a Systems Architect at Hortonworks.",0.032257601618766785,0.18,1,0,False,False,0.59,0.19958032113313673,spam
3069,Apache Accumulo,Big Data Apache Accumulo,https://www.nobleprog.ae/cc/accumulo,"Apache Accumulo is a sorted, distributed key-value storage system that offers reliable and scalable data management. It draws its design inspiration from Google's BigTable and operates on the foundation of Apache Hadoop, Apache Zookeeper, and Apache Thrift. This instructor-led course delves into the operational principles of Accumulo and guides participants through creating a sample application using Apache Accumulo.",0.999903678894043,0.36,2,0,False,False,0.6799999999999999,0.90393257522583,useful
3070,Apache Accumulo,Big Data Apache Accumulo,https://jgp.ai/2016/06/16/the-apache-ecosystem-for-enterprise-applications/,"Apache AsterixDB™ is a scalable Big Data Management System (BDMS). AsterixDB offers support for flexible data model, distributed storage and transaction, fast data ingestion, scalable and data-parallel query execution runtime, declarative query language. AsterixDB supports various storage and indexing options, including managed datasets, external datasets (e.g., data on HDFS – Hadoop File System), and secondary indexes.",0.2033989280462265,0.72,4,0,False,False,0.86,0.40037924963235855,spam
3076,Apache Accumulo,"""Big Data"" Apache Accumulo",https://github.com/isaccanedo/apache-accumulo,"Apache Accumulo is a sorted, distributed key/value store that provides robust, scalable data storage and retrieval. With Apache Accumulo, users can store and manage large data sets across a cluster. Accumulo uses Apache Hadoop's HDFS to store its data and Apache Zookeeper for consensus. Download the latest version of Apache Accumulo on the project website.",0.9997414946556091,0.54,3,0,False,False,0.77,0.9308190462589263,useful
3083,Apache Accumulo,"""Big Data"" Apache Accumulo",https://www.nyi.net/resources/blog/big-data-goodness-from-google/,"Based on the Google technologies GFS (Google File System) and MapReduce, Hadoop allows processing of huge sets of data across many servers. Like Drill, Hadoop is an Apache product, and is being used by many corporations with large-scale data processing requirements, like Yahoo (who are one of the major developers) and Facebook, who claim to have the world’s largest Hadoop cluster, with 30 petabytes of data. BigTable/Apache Accumulo.",0.9761050939559937,0.18,1,0,False,False,0.59,0.8602735657691956,useful
3085,Apache Accumulo,"""Big Data"" Apache Accumulo",https://accumulo.apache.org/external-docs/,"Benchmarking Apache Accumulo BigData Distributed Table Store Using Its Continuous Test Suite - Sen et al 2013 IEEE International Congress on Big Data. paper. Performance. ... Yes. Benchmarking the Apache Accumulo Distributed Key-Value Store - Sen et al 2014 Updated version of the IEEE paper, including edits for clarity and additional results from benchmarking on Amazon EC2.",0.9988939166069031,0.54,3,0,False,False,0.77,0.9302257416248321,useful
3090,Apache Accumulo,"""Big Data"" Apache Accumulo",https://www.mit.edu/~kepner/pubs/ByunKepner_2012_BigData_Paper.pdf,Bringing the big data and big compute communities together is an active area of research. The LLGrid team has developed and deployed a number of technologies that aim to provide the best of both worlds. LLGrid MapReduce allows the map/reduce parallel programming model to be used quickly and efficiently in any language on any compute cluster. D4M (Dynamic Distributed Dimensional Data Model) provided a high level distributed arrays interface to the Apache Accumulo database.,0.9623902440071106,0.54,3,0,False,False,0.77,0.9046731708049773,useful
3096,Apache Accumulo,"""Big Data"" Apache Accumulo",https://www.javacodegeeks.com/2013/07/big-data-open-source-security.html,"At the front lines of this is Apache Accumulo which is a Big Data, Open Source and Secure NoSQL Database that runs on top of Apache Hadoop. It was originally developed by the United States National Security Agency and submitted to the Apache Foundation as Open Source in 2011 with 3 years of development and production operation already having occurred.",0.9996017813682556,0.54,3,0,False,False,0.77,0.9307212469577789,useful
3100,Apache Accumulo,"""Big Data"" Apache Accumulo",https://www.academia.edu/93703236/Role_of_Apache_Software_Foundation_in_Big_Data_Projects,"Big data analytics is becoming more and more popular every day as a tool for evaluating large volumes of data on demand. Apache Hadoop, Spark, Storm, and Flink are four of the most widely used big data processing frameworks. Although all four architectures support big data analysis, they vary in how they are used and the infrastructure that supports it.",0.3368367552757263,0.72,4,0,False,False,0.86,0.4937857286930084,unknown
3101,Apache Accumulo,"""Big Data"" Apache Accumulo",https://www.datauology.com/applications/accumulo,"Apache Accumulo is a robust, scalable, and highly distributed data storage system. Accumulo Fundamentals: Beginner's Guide. This course provides an introduction to Apache Accumulo for beginners. Participants will learn the fundamental concepts and features of Accumulo, along with practical examples. ... This advanced course dives deep into Apache Accumulo, covering advanced data management techniques, optimization strategies, and real-world scenarios.",0.9987697005271912,0.18,1,0,False,False,0.59,0.8761387903690339,useful
3102,Apache Accumulo,"""Big Data"" Apache Accumulo",https://www.techtarget.com/searchcloudcomputing/feature/Five-quick-links-Managing-big-data-in-the-cloud,"While cloud computing is a solid option for big data projects, security is a hurdle for some organizations. But, according to Sullivan, there are three options for making NoSQL databases more secure: Accumulo, Amazon Web Services' DynamoDB and MarkLogic. Apache Accumulo, a distributed key-value data store, offers cell-based access controls to determine who can access an organization's big data.",0.9949449896812439,0.54,3,0,False,False,0.77,0.9274614927768706,useful
3104,Apache Accumulo,"""Big Data"" Apache Accumulo",https://www.nobleprog-kw.com/cc/accumulo,"Apache Accumulo is a sorted, distributed key/value store that provides robust, scalable data storage and retrieval. It is based on the design of Google's BigTable and is powered by Apache Hadoop, Apache Zookeeper, and Apache Thrift. This instructor-led, live courses covers the working principles behind Accumulo and walks participants through the development of a sample application on Apache Accumulo.",0.9996805191040039,0.36,2,0,False,False,0.6799999999999999,0.9037763633728026,useful
3109,Apache Accumulo,"""Big Data"" Apache Accumulo",https://www.cloudera.com/about/news-and-blogs/press-releases/2013-09-30-cloudera-announces-support-for-apache-accumulo.html,"Bringing the power of Accumulo into our Platform for Big Data will enable both our public and private sector customers to achieve new levels of security and compliance from Apache Hadoop and CDH."" ... Apache Accumulo is based on Google's BigTable design and is built on top of Apache Hadoop , Zookeeper , and Thrift . Apache Accumulo offers novel improvements on the BigTable design in the form of cell-based access control and a server-side programming mechanism that can modify key/value pairs at various points in the data management process.",0.9996964931488037,0.36,2,0,False,False,0.6799999999999999,0.9037875452041625,useful
3115,Apache Accumulo,"""Big Data"" Apache Accumulo",https://smashingclick.wordpress.com/2013/07/01/bigdata-an-industry-mashup-for-beginners/,The craze around Big data has led to increasing number of startups and lot of venture funds being poured in. In this multi part series we will take a look at the complete Big Data technology stack and map the most important players and startups which is leading the industry. To give you an idea… ... Both supports HDFS for storing the data. Accumulo was developed by now infamous US NSA ( National Security Agency) and contributed to Apache Foundation. The use case is to store huge unstructured data on HDFS and let you fetch them based on the key.,0.9510863423347473,0.54,3,0,False,False,0.77,0.8967604396343231,useful
3117,Apache Accumulo,"""Big Data"" Apache Accumulo",https://www.slideshare.net/slideshow/introductory-training/16530105,"Apache Accumulo is a distributed, scalable NoSQL database modeled after Google's Bigtable, designed to manage large amounts of unstructured data with dynamic configurations for data layout and security. The document outlines its architecture, which includes features such as automatic load balancing, dynamic partitioning, and a high-level Java API, along with effective data security measures and a lifecycle for managing data versions.",0.9995291233062744,0.36,2,0,False,False,0.6799999999999999,0.903670386314392,useful
3119,Apache Accumulo,"""Big Data"" Apache Accumulo",https://bigdataschool.ru/blog/kafka-big-data-use-cases/,"апач кафка, Big Data, Apache Kafka. Источники и получатели сообщений в Апач Кафка. Примеры применения Apache Kafka в Big Data системах. Итак, Кафка позволяет централизовать сбор, передачу и обработку большого количества сообщений в непрерывных информационных потоках, а также хранить эти большие данные, не волнуясь о рисках их потери и производительности системы.",0.6599920392036438,0.72,4,0,False,False,0.86,0.7199944274425507,unknown
3120,Apache Accumulo,"""Big Data"" Apache Accumulo",https://www.geographyrealm.com/open-source-big-spatial-data-with-geomesa/,"Three popular column-oriented database systems that can run on Hadoop are the Apache open source HBase and Accumulo projects and Google Cloud Bigtable, Google’s commercially available version of their internal data management system. The GeoMesa suite of tools for storing, indexing, and querying big spatial data can work with all three of these database systems, letting you perform geospatial analytics on a very large scale.",0.9128116965293884,0.36,2,0,False,False,0.6799999999999999,0.8429681875705718,useful
3122,Apache Accumulo,"""Big Data"" Apache Accumulo",https://www.javacodegeeks.com/2015/08/in-memory-data-model-and-persistence-for-big-data.html,"big-data Nowadays, big data is emerging and more and more people develops applications which runs on big data. There have been developed different kinds of NoSQL databases to store such size of data i.e. column stores and document stores. Despite the fact that ORM frameworks solve many problems (even they have drawbacks) and so common at relational databases side, situation is different for NoSQL databases due to NoSQL databases do not have a common standard. ... Apache Accumulo.",0.9645686149597168,0.36,2,0,False,False,0.6799999999999999,0.8791980304718017,useful
3123,Apache Accumulo,"""Big Data"" Apache Accumulo",https://tomslee.net/2013/06/should-the-apache-foundation-stop-hosting-accumulo.html,"The Apache Foundation hosts the Apache Accumulo project, which is a data storage and retrieval system for big data created by the NSA in 2008 and submitted to Apache in 2011. ... It looks to me like Accumulo is outside that mandate. The Apache Foundation may, because of its membership, be more open to pressure than other organizations involved in the NSA’s big data effort.",0.9993218183517456,0.18,1,0,False,False,0.59,0.8765252728462218,useful
3125,Apache Accumulo,"""Big Data"" Apache Accumulo",https://www.stitcher.com/show/all-things-hadoop/episode/big-data-with-apache-accumulo-preserving-security-with-open-source-32937215,Big Data with Apache Accumulo preserving Security with Open Source.,0.9988962411880493,0.36,2,0,False,False,0.6799999999999999,0.9032273688316345,useful
3126,Apache Accumulo,"""Big Data"" Apache Accumulo",https://habr.com/ru/companies/dins/articles/562752/,"Я Developer Advocate в JetBrains, занимаюсь темой Big Data и дата-инжиниринга. Я пытаюсь рассказывать людям о том, как устроен мир Big Data, что там интересного, какие есть инструменты. О чем будет твой доклад на Java Meeting Point? Я расскажу, что такое большие данные и как они отличаются от маленьких. Разберемся, как работает Apache Spark, как устроен его API, и поймем, что ничего принципиально сложного в этом нет.",0.039149291813373566,0.54,3,0,False,False,0.77,0.25840450426936146,spam
3128,Apache Accumulo,"""Big Data"" Apache Accumulo",https://hadoopproject.com/apache-big-data-projects/,Apache Big Data Projects give the most excellent solution for students and researchers to touch the great position of your desired achievements successfully. ... Apache Hadoop Projects: Hadoop ecosystem designed with various tools that used in Big Data Analytics applications. It can be used to store massive amounts of structured and un-structured data.,0.23479081690311432,0.54,3,0,False,False,0.77,0.39535357183218,spam
3130,Apache Accumulo,"""Big Data"" Apache Accumulo",https://www.zdnet.com/article/hadoop-and-big-data-where-apache-slider-slots-in-and-why-it-matters/,"YARN was released last October in Hadoop 2.0 and separates MapReduce's resource management and processing components, allowing other processing algorithms to be used. Murthy, who has worked on Hadoop since day one in 2006, described Slider as broadening Hadoop beyond just processing data. ""It allows us to run services like [open-source Apache NoSQL database] HBase and mission-learning apps all in the context of YARN. ... ""We're big believers in crawl, walk, run. The crawl phase is HBase, Accumulo, and other databases running on top of YARN.""",0.5262274146080017,0.36,2,0,False,False,0.6799999999999999,0.5723591902256011,unknown
3131,Hypertable,Большие данные Hypertable,https://hypertable.com/,"Hypertable delivers scalable database capacity at maximum performance to speed up your big data application and reduce your hardware footprint. 100% Hadoop Compatible. Hypertable seamlessly overlays on top of Hadoop to provide supercharged scalable database infastructure for your big data application. Less Hardware, Lower Cost. Hypertable delivers maximum efficiency and superior performance over the competition which translates into major cost savings.",0.8940063118934631,0.15999999999999998,2,0,False,True,0.58,0.799804418325424,useful
3132,Hypertable,Большие данные Hypertable,https://ru.wikipedia.org/wiki/BigTable,"Hypertable — система предназначена для управления хранением данных и обработки информации в больших кластерах серверов.[8][7]. Cloudata — написанная на Java СУБД, разработанная корейским программистом Yk Kwon[7]. Apache Accumulo — клон Bigtable созданный в Агентстве национальной безопасности США. Apache Cassandra — основанная на модели данных BigTable распределённая система хранения данных Facebook.",0.9994627833366394,0.18,1,0,False,False,0.59,0.8766239483356475,useful
3133,Hypertable,Большие данные Hypertable,https://diversedaily.com/hypertable-high-performance-scalable-database-inspired-by-googles-bigtable/,"Hypertable is a high-performance, scalable database system designed to manage large-scale data-intensive applications. Inspired by Google’s Bigtable, Hypertable aims to provide a robust and efficient solution for organizations requiring scalable database solutions.",0.9559677839279175,0.0,0,0,False,False,0.5,0.8191774487495422,useful
3134,Hypertable,Большие данные Hypertable,https://www.slingacademy.com/article/timescaledb-hypertables-managing-large-datasets-in-postgresql/,"Hypertables are virtual tables in TimescaleDB that automatically partition data based on time and, optionally, on another column. They abstract away the complexity of partitioned tables, providing a single-table interface to manage high-volume time-series data. Creating a Hypertable.",0.6963459849357605,0.0,0,0,False,False,0.5,0.6374421894550323,unknown
3135,Hypertable,Большие данные Hypertable,https://fastfox.pro/blog/tutorials/timescaledb-vds-hypertable-retention/,"Hypertable — это логическая таблица, физически состоящая из множества «чанков» (секций) по времени и, опционально, по «пространству» (например, по устройству или клиенту). Архитектура hypertable: время и пространство. Hypertable в TimescaleDB разбивает данные на чанки.",0.9993041753768921,0.0,0,0,False,False,0.5,0.8495129227638244,useful
3136,Hypertable,Большие данные Hypertable,https://www.insight-it.ru/storage/2008/hypertable/,"Hypertable Hypertable является еще одним opensource проектом, направленным на воспроизведение функционала BigTable от Google. Поставленная перед проектом цель заключается в реализации системы хранения данных на базе распределенной файловой системы, позволяющей перейти на новый уровень производительности при работе с гигантскими объемами данных. Принцип работы Hypertable прост до безобразия",0.9996596574783325,0.18,1,0,False,False,0.59,0.8767617602348328,useful
3137,Hypertable,Большие данные Hypertable,https://www.academia.edu/40710483/Hypertable_Architecture_Overview_Hypertable_Architecture_Overview,"Hypertable Data Representation. Background Maintenance Threads. FAQs. First page of “Hypertable Architecture Overview Hypertable Architecture Overview” PDF Icon. ... Hypertable is an open-source NoSQL database modeled after Google's Bigtable, optimized for scalability. The architecture consists of a Master, Range Servers, DFS Broker, and Hyperspace for efficient data management.",0.843766450881958,0.18,1,0,False,False,0.59,0.7676365156173706,useful
