db,query,url,snippet,model_score,rule_score,rule_score_01,final_score,pos_hits,neg_hits,pos_url_hits,neg_url_hits,good_domain,bad_domain,query_lang,snippet_lang,mixed_lang,rescue_flag,label
ScyllaDB,Big Data ScyllaDB,https://growjo.com/company/ScyllaDB,"What Is ScyllaDB? We develop Scylla, a Cassandra compatible NoSQL database, at 1MM transactions/sec per server. At ScyllaDB, we carefully apply low-level knowledge to our Big Data technology. Data structures are measured not to cross CPU cachelines, poll-mode drivers are used instead of interrupts, disk accesses are measured for write amplification and caches need to be scan-resistant.",0.9990898370742798,0.32,0.66,0.812590426683426,2,0,0,0,False,False,en,en,False,False,useful
ScyllaDB,Big Data ScyllaDB,https://softwaremill.com/big-data-and-parquet/,"Pros and cons for your Big Data workflows. ... For typical data processing needs, we can divide the most popular file formats into 2 categories: row-based approach and column-based file formats. The difference between them, at first sight, is pretty straightforward, the row-based approach is very popular and simple, every row in a file (either a line or multiple lines separated by a special separator) represents a single row in our set of data.",0.0012302633840590715,0.16,0.58,0.3195536185228266,1,0,0,0,False,False,en,en,False,False,spam
ScyllaDB,Big Data ScyllaDB,https://robots.net/news/scylladb-secures-43m-in-funding-to-expand-nosql-database-platform/,"ScyllaDB, a leading NoSQL database platform, has raised $43 million in funding to further enhance its capabilities and scale its operations. With its advanced architecture and impressive performance, ScyllaDB aims to meet the growing demand for efficient and scalable database solutions in the data-driven era.",0.9935123324394226,0.32,0.66,0.8100805495977402,2,0,0,0,False,False,en,en,False,False,useful
ScyllaDB,Big Data ScyllaDB,https://mobilemonitoringsolutions.com/scylladb-6-0-advances-open-source-database-scalability-venturebeat/,"ScyllaDB was originally designed as a drop-in replacement for the open-source Apache Cassandra database and is also compatible with Amazon DynamoDB. The company has raised over $100 million and includes social networking service Discord, travel site Expedia and media giant Comcast among its many brand name users.",0.9723680019378662,0.16,0.58,0.7565656008720398,1,0,0,0,False,False,en,en,False,False,useful
ScyllaDB,"""Big Data"" ScyllaDB",https://www.scilab.org/use-cases/powerful-modeling-and-big-data-analysis-energy-transition,"With over 100,000+ downloads per month, Scilab is the most open numerical analysis and simulation software on the market. ... Due to the increasing of both complexity and diversity of the scientific and technical data, the French alternative energies and atomic energy commission CEA needs powerful and versatile tools for data analysis.",5.265824802336283e-05,0.16,0.58,0.31902369621161053,1,0,0,0,False,False,en,en,False,False,spam
ScyllaDB,"""Big Data"" ScyllaDB",https://wiki.ubuntu.com/Waveform_Viewers-Plotting_Large_Analog_Data,"Generating data. Bash and wcalc. Scilab. Python with numpy. wrap-up. Viewing data. ... Added later, so without an example - but check out Kst (or kst-plot) for KDE; if you have CPU problems when running in under Gnome (e.g. in 11.04 Natty), try the Windows build of e.g. version 2.0.7 in wine: it is rather fast when browsing (zooming), can handle big data, and has equations to.",8.27462863526307e-05,0.16,0.58,0.3190372358288587,1,0,0,0,False,False,en,en,False,False,spam
ScyllaDB,"""Big Data"" ScyllaDB",https://www.scylladb.com/tech-talk/meeting-the-challenge-of-big-data-and-nosql-databases/,"ScyllaDB has emerged as the most cost-effective way to serve large amounts of data. In this keynote we will cover what makes ScyllaDB such a great match for big data applications, what we’ve done over the past year, and our plans for the near future: performance, reliability, manageability, and above all, making ScyllaDB easy to consume in the modern cloud environment.",0.9983183145523071,0.32,0.66,0.8122432415485383,2,0,0,0,False,False,en,en,False,False,useful
ScyllaDB,"""Big Data"" ScyllaDB",https://yandex.ru/images/search?text=%22Big+Data%22+ScyllaDB,"Картинки по запросу """"Big Data"" ScyllaDB""",0.9986194372177124,0.16,0.58,0.7683787467479706,1,0,0,0,False,False,en,mixed,False,False,useful
ScyllaDB,"""Big Data"" ScyllaDB",https://linaro.atlassian.net/wiki/spaces/BDTS/pages/20411391147/.ScyllaDB+on+AArch64+v1.0,Introduction. ScyllaDB is a highly available Real-time Big Data Database that can achieve high throughput without compromising latencies or availability. ScyllaDB is API-compatible with Apache Cassandra but employs a different internal architecture to make sure that operational capacity is increased while the maintenance burden is reduced.,0.9990832805633545,0.16,0.58,0.7685874762535095,1,0,0,0,False,False,en,en,False,False,useful
ScyllaDB,"""Big Data"" ScyllaDB",https://en.globes.co.il/en/article-real-time-big-data-co-scylladb-raises-25m-1001300413,"Israeli real-time big data database company ScyllaDB has announced that it has completed a $25 million financing round led by Eight Roads Ventures and with the participation of existing investors Bessemer Venture Partners, Magma Venture Partners, Qualcomm Ventures and TLV Partners.",0.998036801815033,-0.12000000000000002,0.44,0.6911165608167649,1,1,0,0,False,False,en,en,False,False,useful
ScyllaDB,"""Big Data"" ScyllaDB",https://techmins.com/scylladb-6-0-debuts-with-new-replication-architecture-for-greater-elasticity/,"“With ScyllaDB’s new tablets architecture, data is dynamically redistributed as the workload and topology evolve. New nodes can be spun up in parallel and start adapting to the load in near real-time. This means teams can quickly scale out in response to traffic spikes – satisfying latency SLAs without needing to overprovision ‘just in case,’” the company explained in its announcement.",0.9485341906547546,0.32,0.66,0.7898403857946397,2,0,0,0,False,False,en,en,False,False,useful
ScyllaDB,"""Big Data"" ScyllaDB",https://www.dataversity.net/articles/scalability-essential-in-running-analytics-and-big-data-projects/,"Data grows exponentially, and it can overload your data system. A sudden change in data volume can cause your setup to reach bottlenecks that can lead to downtime. Nobody wants downtime. You’ll want your data processing systems to increase their processing capabilities along with the data volume. This means that the system must anticipate the exponential growth of data and must handle the changing flow of information.",4.381903272587806e-05,0.48,0.74,0.4070197185647267,3,0,0,0,False,False,en,en,False,False,spam
ScyllaDB,"""Big Data"" ScyllaDB",https://scilab.gitlab.io/legacy_wiki/attachments/Tutorials/Scilab4Matlab.pdf,"Scilab getfield length list lstcat mlist null setfield size tlist. Description Get a data object from a list Length of list Create a list Concatenate lists Create a matrix-oriented typed list Delete an element of a list Set a data object in a list Size of a list or typed list (but not matrix-oriented typed list) Create a typed list. ... The editor comes with the standard syntax highlighting; but, apart from that, it is still fairly unsophisticated. However, using this editor — rather than a Scilab-independent editor — has a big advantage: les.",1.2024500392726623e-05,0.16,0.58,0.3190054110251767,1,0,0,0,False,False,en,en,False,False,spam
ScyllaDB,"""Big Data"" ScyllaDB",https://softwaremill.com/services/big-data-software-development/,"ScyllaDB. ... Big Data Adoption. We use Cassandra, BigQuery, Apache Spark, Akka Streams, Apache Kafka, and Apache Flink to build robust and complex ETL systems that investigate and transform data. Explore both real-time and historical data to identify business opportunities, mitigate risks, and boost performance. Don't lose any information.",0.9919648170471191,0.64,0.8200000000000001,0.8973841676712038,4,0,0,0,False,False,en,en,False,False,useful
ScyllaDB,"""Big Data"" ScyllaDB",https://www.researchgate.net/publication/279843881_Analysis_of_Call_Detail_Records_Based_on_Scilab,"Scilab has been the central component of our model analysis platform. Thus we have extracted realistic human mobility models adapted to the Senegal use case. ... ! D4D Senegal is an innovation challenge open on ICT Big Data for the purposes of societal. development. ! NETMOB’15, Media Lab, MIT, April 8-10, 2015.",2.6002719096140936e-05,0.16,0.58,0.3190117012235933,1,0,0,0,False,False,en,en,False,False,spam
ScyllaDB,"""Big Data"" ScyllaDB",https://edu.sravni.ru/kursy/info/big-data/,,0.00040366544271819293,0.38,0.69,0.37968164944922317,1,0,1,0,False,False,en,mixed,False,False,spam
ScyllaDB,"""Big Data"" ScyllaDB",https://cyberleninka.ru/article/n/o-metodah-i-instrumentah-analiza-bolshih-dannyh,"В статье рассматриваются вопросы использования технологии Big data для обработки, хранения и использования больших данных. Также рассмотрены методы и инструменты искусственного интеллекта и машинного обучения. Наряду с этим перечислены методы обработки структурированной и неструктурированной информации, а также инструментарий больших данных. Представлено современное состояние и тенденции развития технологий Big Data в предприятиях.",0.0019484244985505939,0.16,0.58,0.3198767910243478,1,0,0,0,False,False,en,ru,True,False,spam
ScyllaDB,"""Big Data"" ScyllaDB",https://decidesoftware.com/scilab/,Scilab is an interpreted programming language that is associated to a detailed collection of numerical algorithms that solve many aspects of scientific problems. Users do not pay for Scilab therefor making it a free software. The binaries used in Scilab provide users with a good platform to process the 32 and 64-bit type of data. Scilab has main features that enable users interact more and easily with Scilab.,1.1485699360491708e-05,0.16,0.58,0.3190051685647122,1,0,0,0,False,False,en,en,False,False,spam
Apache Accumulo,Большие данные Apache Accumulo,https://accumulo.apache.org/,"Apache Accumulo® is a sorted, distributed key/value store that provides robust, scalable data storage and retrieval. Download GitHub. With Apache Accumulo, users can store and manage large data sets across a cluster. Accumulo uses Apache Hadoop's HDFS to store its data and Apache ZooKeeper for consensus. While many users interact directly with Accumulo, several open source projects use Accumulo as their underlying store. To learn more about Accumulo, take the Accumulo tour, read the user manual and run the Accumulo example code.",0.9972004890441895,0.64,0.8200000000000001,0.8997402200698854,4,0,0,0,False,False,mixed,en,False,False,useful
Apache Accumulo,Большие данные Apache Accumulo,https://www.javaprogramto.com/2019/05/a-guide-to-apache-accumulo.html,"Accumulo stores the data in key and value pair. Every key consists of row id, column and timestamp. Every column has Family, Qualifier and Visibility. In the original Googles bigtable does not have Visibility column which is introduced in Accumulo. All elements of the Key and the Value are represented as byte arrays except for Timestamp, which is a Long. Accumulo sorts keys by element and lexicographically in ascending order. Timestamps are sorted in descending order so that latest versions of the same Key appear first in a sequential scan.",0.9638935923576355,0.16,0.58,0.752752116560936,1,0,0,0,False,False,mixed,en,False,False,useful
Apache Accumulo,Большие данные Apache Accumulo,https://tr-page.yandex.ru/translate?lang=en-ru&url=https%3A%2F%2Fwww.baeldung.com%2Fjava-apache-accumulo,"Apache Accumulo, первоначально разработанный Агентством национальной безопасности (АНБ) на основе дизайна Bigtable от Google, представляет собой распределенное хранилище ключей-значений. Построенный поверх Apache Hadoop и Apache ZooKeeper, он предназначен для обработки огромных объемов данных в кластерах стандартного оборудования.",0.9995494484901428,0.48,0.74,0.8567972518205643,3,0,0,0,False,False,mixed,ru,False,False,useful
Apache Accumulo,Большие данные Apache Accumulo,https://habr.com/ru/articles/127821/,"Дизайн BigTable обнародован в 2006 году, работа над Accumulo началась в 2008-м, причём он изначально задумывался как свободный проект с использованием открытых библиотек. ... Документация по Accumulo будет выложена на вики Apache в ближайшее время, бенчмарки опубликуют здесь после конференции ACM по облачным вычислениям 26-28 октября.",0.9960936903953552,0.16,0.58,0.7672421606779098,1,0,0,0,False,False,mixed,ru,False,False,useful
Apache Accumulo,Большие данные Apache Accumulo,https://www.computer.org/csdl/proceedings-article/bigdata-congress/2013/06597155/12OmNzd7bI2,"In this paper, we present results of benchmarking Apache Accumulo distributed table store using the continuous tests suite included in its open source distribution. The continuous test suite contains tests that build and traverse a very large linked list, implemented via a simple table-row indexing mechanism. This underlying design provides insight for developing applications dealing with complex relationship among data sets as typically found in graph analytics applications.",0.8609560132026672,0.8,0.9,0.8824302059412004,5,0,0,0,False,False,mixed,en,False,False,useful
Apache Accumulo,Большие данные Apache Accumulo,https://www.youtube.com/watch?v=DO0kUFVQSXs,This is a longer video 15 minutes explaining the security issues in big data and how Apache accumulo is used to address such.By Ibitoye Olakunle Fola.,0.8436664938926697,0.17,0.585,0.7013999222517013,2,0,0,0,False,True,mixed,en,False,False,useful
Apache Accumulo,Большие данные Apache Accumulo,https://github.com/OpenPOWER-BigData/HDP-accumulo,"Contribute to OpenPOWER-BigData/HDP-accumulo development by creating an account on GitHub. ... The Apache Accumulo™ sorted, distributed key/value store is a robust, scalable, high performance data storage and retrieval system. Apache Accumulo is based on Google's BigTable design and is built on top of Apache Hadoop, Zookeeper, and Thrift.",0.9852118492126465,0.64,0.8200000000000001,0.894345332145691,4,0,0,0,False,False,mixed,en,False,False,useful
Apache Accumulo,Большие данные Apache Accumulo,https://www.nixp.ru/news/11888.html,"Начинающая компания Sqrrl, зародившаяся в Агентстве национальной безопасности США (NSA), выходит на рынок больших данных (Big Data) с намерением оказывать коммерческие услуги по Open Source-продукту Apache Accumulo. Apache Accumulo — распределённое хранилище данных в виде пар ключей/значений, предназначенное для создания масштабируемых и высокопроизводительных систем для хранения данных и информационного поиска.",0.9984418749809265,0.48,0.74,0.856298843741417,3,0,0,0,False,False,mixed,ru,False,False,useful
Apache Accumulo,Большие данные Apache Accumulo,https://ieeexplore.ieee.org/document/10062513,"Another big data database that is widely used in the research community is SciDB which stands for the scientific database. SciDB utilizes a PostgreSQL connection, to establish a reliable link with the database. In this paper, we will analyze and evaluate the performance of these two database systems that are specialized in handling big data and storing them for further processing and analysis. The databases' performance will be analyzed in terms of several metrics such as CPU utilization, data storing/retrieval delay, disk utilization, and the number of data ingestions per second.",1.294732737733284e-05,0.32,0.66,0.36300582629731987,2,0,0,0,False,False,mixed,en,False,False,spam
Apache Accumulo,Большие данные Apache Accumulo,https://www.academia.edu/144774746/Achieving_100_000_000_database_inserts_per_second_using_Accumulo_and_D4M,"This paper tests the performance of Accumulo using data from the Graph500 benchmark. The Dynamic Distributed Dimensional Data Model (D4M) software is used to implement the benchmark on a 216-node cluster running the MIT SuperCloud software stack. A peak performance of over 100,000,000 database inserts per second was achieved which is 100x larger than the highest previously published value for any other database.",0.011879113502800465,0.32,0.66,0.36834560107626024,2,0,0,0,False,False,mixed,en,False,False,spam
Apache Accumulo,Большие данные Apache Accumulo,https://www.researchgate.net/publication/263281057_Achieving_100000000_database_inserts_per_second_using_Accumulo_and_D4M,"This paper tests the performance of Accumulo using data from the Graph500 benchmark. The Dynamic Distributed Dimensional Data Model (D4M) software is used to implement the benchmark on a 216-node cluster running the MIT SuperCloud software stack. A peak performance of over 100,000,000 database inserts per second was achieved which is 100x larger than the highest previously published value for any other database.",0.014234751462936401,0.32,0.66,0.36940563815832145,2,0,0,0,False,False,mixed,en,False,False,spam
Apache Accumulo,Большие данные Apache Accumulo,https://arxiv.org/pdf/2003.11124,"Accumulo implementation of suffix array. Apache Accumulo [18] is a highly scalable, distributed, open source data store modeled after Googles Bigtable design [19] . Accumulo is built to store up to trillions of data elements and keeps them organized so that users can perform fast. lookups. Accumulo supports exible data schemas and scales horizontally across thousands of machines.",0.9946199655532837,0.32,0.66,0.8105789844989777,2,0,0,0,False,False,mixed,en,False,False,useful
Apache Accumulo,Большие данные Apache Accumulo,https://www.ll.mit.edu/r-d/publications/achieving-100000000-database-inserts-second-using-accumulo-and-d4m,,0.0010653644567355514,0.16,0.58,0.319479414005531,1,0,0,0,False,False,mixed,mixed,False,False,spam
Apache Accumulo,Большие данные Apache Accumulo,https://podcasts.apple.com/us/podcast/big-data-with-apache-accumulo-preserving-security-with/id370827749?i=1000278045711,Podcast Episode · All Things Hadoop · 03/14/2014 · 27m.,0.43179795145988464,0.32,0.66,0.5573090781569481,2,0,0,0,False,False,mixed,en,False,False,unknown
Apache Accumulo,Большие данные Apache Accumulo,https://blog.ippon.tech/use-cassandra-mongodb-hbase-accumulo-mysql,"HBase and Accumulo are column oriented databases that are schema-less. Databases such as HBase and Accumulo are best at performing multiple row queries and row scans. HBase and Accumulo allow the database to be queried by ranges and not just matching columns values. If the business case involves querying information based on ranges, these databases may fit the needs. One such business case could be finding all items that fall within a particular price range. Accumulo and HBase, unlike Cassandra, are built on top of HDFS which allows it to integrate with a...",0.1871551275253296,0.48,0.74,0.49121980738639837,3,0,0,0,False,False,mixed,en,False,False,unknown
Apache Accumulo,Большие данные Apache Accumulo,https://ebiquity.umbc.edu/_file_directory_/papers/805.pdf,"A database-based distributed computation architecture with Accumulo and D4M: an application of eigensolver for large sparse matrix. Yin Huang, Yelena Yesha, Shujia Zhou Computer Science and Electrical Engineering. University of Maryland, Baltimore County Baltimore, MD, 21250. Email: {yhuang9,yeyesha,szhou}@umbc.edu. Abstract—NoSQL distributed databases have been devised to tackle the challenges resulting from volume, velocity and variety of big data.",0.00036596032441593707,0.64,0.8200000000000001,0.45116468214598726,4,0,0,0,False,False,mixed,en,False,False,unknown
Apache Accumulo,Большие данные Apache Accumulo,https://infomall.org/publications/survey_apache_big_data_stack.pdf,"The computation framework built on top of the file systems is a MapReduce based computation framework for data parallel applications. Because of the success of Hadoop, large number of big data projects was built on and around Hadoop creating a complete big data project stack in Apache. With the Hadoop version 2 the architecture of Hadoop has changed significantly to support such a wide variety of projects around it.",0.0001820306060835719,0.48,0.74,0.4070819137727376,3,0,0,0,False,False,mixed,en,False,False,spam
Apache Accumulo,Большие данные Apache Accumulo,https://www.datacenterknowledge.com/business/sqrrl-making-nsa-s-big-data-analytics-more-accessible,"Last month sqqrl also added its big data analytics solutions to Triad's GSA schedule, GS-35F-0298W. ""For government customers trying to figure out Big Data, sqrrl can provide a unique solution,"" said Ely Kahn, Vice President of Business Development at sqrrl. ""We are the only real-time data store that combines fine-grained security controls, scalability to the 10s of petabytes, flexible schemas for unstructured and semi-structured information, and diverse analytical capabilities.",1.3031190064793918e-05,0.64,0.8200000000000001,0.4510058640355292,4,0,0,0,False,False,mixed,en,False,False,unknown
Apache Accumulo,Большие данные Apache Accumulo,https://datafloq.com/big-data-startup-review-sqrrl/,"Sqrrl is a Boston-based Big Data startup that has built an enterprise solution on top of Apache Accumulo. Accumulo was developed by the NSA to deal with massive scale structured and unstructured data sets. Apache Accumulo is a NoSQL database that is flexible, secure and can scale to up to multiple petabytes. Accumulo is used throughout the Department of Defense and the U.S. Intelligence Service.",0.9789405465126038,0.48,0.74,0.8475232459306717,3,0,0,0,False,False,mixed,en,False,False,useful
Apache Accumulo,Большие данные Apache Accumulo,https://dbdb.io/db/accumulo,"Apache Accumulo is a sorted, distributed key-value store based on Google's Bigtable, HDFS and Apache Zookeeper. First designed and developed by a team in NSA, Accumulo's mission is to support big data storing and processing, but at the same time enforce fine-grained data access control. In particular, the team in NSA extends Bigtable in a way that Accumulo can control the access of individual data elements. Accumulo is currently an open source project under Apache v2 license.",0.9967111349105835,0.64,0.8200000000000001,0.8995200107097627,4,0,0,0,False,False,mixed,en,False,False,useful
Apache Accumulo,Большие данные Apache Accumulo,https://diversedaily.com/apache-accumulo-an-in-depth-exploration-of-a-powerful-key-value-store/,"Apache Accumulo offers a formidable architecture centered around several integral components that enable its robust performance as a key/value store. These components include Tablets, Tablet Servers, Masters, and the crucial roles of Apache Hadoop and Apache ZooKeeper within its ecosystem. Each of these elements collaborates seamlessly to facilitate a scalable and reliable data storage solution. Firstly, Tablets serve as logical partitions of tables in Apache Accumulo.",0.9925594329833984,0.32,0.66,0.8096517448425293,2,0,0,0,False,False,mixed,en,False,False,useful
Apache Accumulo,Большие данные Apache Accumulo,https://www.geomesa.org/assets/outreach/apachecon2019.pdf,,0.0015294491313397884,0.16,0.58,0.3196882521091029,1,0,0,0,False,False,mixed,mixed,False,False,spam
Apache Accumulo,Большие данные Apache Accumulo,https://www.codeflow.site/ru/article/how-to-install-the-big-data-friendly-apache-accumulo-nosql-database-on-ubuntu-14-04,"Apache Accumulo - это распределенная база данных NoSQL с открытым исходным кодом, основанная на BigTable Google. Он используется для эффективного выполнения операций CRUD (Create Read Update Delete) на очень больших наборах данных (часто называемых большими данными). Accumulo предпочтительнее других аналогичных распределенных баз данных (таких как HBase или CouchDB), если проект требует детальной защиты в форме контроля доступа на уровне ячейки.",0.9995306730270386,0.64,0.8200000000000001,0.9007888028621674,4,0,0,0,False,False,mixed,ru,False,False,useful
Apache Accumulo,Большие данные Apache Accumulo,https://www.dremio.com/wiki/apache-accumulo/,,0.9356159567832947,0.16,0.58,0.7400271805524826,1,0,0,0,False,False,mixed,mixed,False,False,useful
Apache Accumulo,Большие данные Apache Accumulo,https://blog.weetech.ch/2015/11/apache-accumulo-first-learning.html,"Apache Accumulo is based on Google's BigTable design and is built on top of Apache Hadoop, Zookeeper, and Thrift. Apache Accumulo features a few novel improvements on the BigTable design in the form of cell-based access control and a server-side programming mechanism that can modify key/value pairs at various points in the data management process.",0.9952593445777893,0.32,0.66,0.8108667050600052,2,0,0,0,False,False,mixed,en,False,False,useful
Apache Accumulo,Большие данные Apache Accumulo,https://www.devopsschool.com/blog/what-is-accumulo/,"Apache Accumulo is most often used by companies with >10000 employees and >1000M dollars in revenue. Of all the customers that are using Apache Accumulo, 17% are small (<50 employees), 34% are medium-sized and 38% are large (>1000 employees). Apache Accumulo Market Share and Competitors in Data Storage Management. With over 150 data fields per company at an average.",0.9849745631217957,0.16,0.58,0.7622385534048081,1,0,0,0,False,False,mixed,en,False,False,useful
Apache Accumulo,Большие данные Apache Accumulo,https://haifengl.wordpress.com/2014/05/14/hbase-and-accumulo/,"Accumulo, BigTable, HBase. For in-depth information on various Big Data technologies, check out my free e-book “Introduction to Big Data“. NoSQL (Not Only SQL) database, departing from relational model, is a hot term nowadays although the name is kind of misleading. The data model (e.g., key-value, document, or graph) is surely very different from the tabular relations in the RDBMS.",0.0026491901371628046,0.64,0.8200000000000001,0.45219213556172333,4,0,0,0,False,False,mixed,en,False,False,unknown
Apache Accumulo,Большие данные Apache Accumulo,https://www.oreilly.com/videos/learning-apache-accumulo/9781771375757/,,0.8906286954879761,0.16,0.58,0.7197829129695892,1,0,0,0,False,False,mixed,mixed,False,False,useful
Apache Accumulo,Большие данные Apache Accumulo,https://dl.acm.org/doi/10.1109/BigData.Congress.2013.51,,2.1208477846812457e-05,0.32,0.66,0.3630095438150311,2,0,0,0,False,False,mixed,mixed,False,False,spam
Apache Accumulo,Большие данные Apache Accumulo,https://vimeo.com/74701050,"A short introduction to Apache Accumulo. What is it and how does it relate to big table ? How does it use Hadoop, Zookeeper and Thrift in its implementation ?",0.9394533038139343,0.03999999999999998,0.52,0.7087539867162704,2,1,0,0,False,False,mixed,en,False,False,useful
Apache Accumulo,Большие данные Apache Accumulo,https://link.springer.com/chapter/10.1007/978-3-319-75608-0_10,"The amount of traffic data collected by automatic number plate reading systems constantly incrseases. It is therefore important, for law enforcement agencies, to find convenient techniques and tools to analyze such data. In this paper we propose a scalable and fully automated procedure leveraging the Apache Accumulo technology that allows an effective importing and processing of traffic data.",0.5871599912643433,0.16,0.58,0.5832219960689544,1,0,0,0,False,False,mixed,en,False,False,unknown
Apache Accumulo,Большие данные Apache Accumulo,https://www.linuxlinks.com/apacheaccumulo/,"Big Data. Apache Accumulo – sorted, distributed key/value store. ... Apache Accumulo features a few novel improvements on the BigTable design in the form of cell-based access control and a server-side programming mechanism that can modify key/value pairs at various points in the data management process. Accumulo operates over the Hadoop Distributed File System (HDFS), which is part of the popular Apache Hadoop project.",0.9926307201385498,0.8,0.9,0.9416838240623475,5,0,0,0,False,False,mixed,en,False,False,useful
Apache Accumulo,Большие данные Apache Accumulo,https://www.semanticscholar.org/paper/Traffic-Data%3A-Exploratory-Data-Analysis-with-Apache-Bernaschi-Celestini/c42afc488be594a5d19e07b390ba66517b5fa1a0,"A scalable and fully automated procedure leveraging the Apache Accumulo technology that allows an effective importing and processing of traffic data that can pave the way to further interesting research on the matter. The amount of traffic data collected by automatic number plate reading systems constantly incrseases. It is therefore important, for law enforcement agencies, to find convenient techniques and tools to analyze such data.",0.7448932528495789,0.16,0.58,0.6542019637823104,1,0,0,0,False,False,mixed,en,False,False,unknown
Apache Accumulo,Большие данные Apache Accumulo,https://www.inapps.net/update-apache-fluo-speeds-small-updates-to-big-data/,"Fluo works with Apache Accumulo, a distributed key/value store based on the design of Bigtable for managing massive amounts of structured data. Accumulo stores data in Apache Hadoop‘s HDFS and uses Apache Zookeeper for consensus. “Percolator and Fluo allow you to do things you could do with MapReduce, but do them with lower latency, so you have a quicker turnaround time when data is updated,” explained Keith Turner, vice president of Apache Fluo.",0.928171694278717,0.64,0.8200000000000001,0.8686772624254228,4,0,0,0,False,False,mixed,en,False,False,useful
Apache Accumulo,Большие данные Apache Accumulo,https://www.cse.wustl.edu/~jain/cse570-13/ftp/m_10abd.pdf,"q Apache Hadoop: Open source Hadoop framework in Java. Consists of Hadoop Common Package (filesystem and OS abstractions), a MapReduce engine (MapReduce or YARN), and Hadoop Distributed File System (HDFS). q Apache Mahout: Machine learning algorithms for collaborative filtering, clustering, and classification using Hadoop.",0.000178321119165048,0.64,0.8200000000000001,0.45108024450362433,4,0,0,0,False,False,mixed,en,False,False,unknown
Apache Accumulo,Большие данные Apache Accumulo,https://www.peerspot.com/products/comparisons/accumulo_vs_apache-hbase,"Accumulo and Apache HBase are both solutions in the NoSQL Databases category. Accumulo is ranked #17, while Apache HBase is ranked #11 with an average rating of 8.3. ... Accumulo is an open-source distributed data store designed for handling large data sets across a cluster. It offers high availability, scalability, and efficiency, making it suitable for real-time analytics and other demanding scenarios. Accumulo is particularly valuable for organizations that require a powerful, scalable infrastructure for their big data needs.",0.9872750043869019,1.0,1.0,0.9942737519741058,7,0,0,0,False,False,mixed,en,False,False,useful
Apache Accumulo,Большие данные Apache Accumulo,https://www.ijcaonline.org/archives/volume162/number1/chaudhary-2017-ijca-913405.pdf,"Big data refers different-different type of data, i.e., structured data means Relational Data, Semi-structured data means XML and unstructured data example :-Word, PDF, Text, Audio, Video etc. Here I have describe only one aspect of big data; other attributes are volume, velocity, value, and veracity. Security is technology issues, which seems to be resolvable in the near-term, but represent long term challenges that require research and new paradigms.",1.225805863214191e-05,0.48,0.74,0.40700551612638447,3,0,0,0,False,False,mixed,en,False,False,spam
Apache Accumulo,Большие данные Apache Accumulo,https://atechnologyjobisnoexcuse.com/2012/06/18/the-accumulo-challenge-part-i/,"Since it was launched, Accumulo has joined an increasingly crowded space for tools that manage big data. As these upstarts compete – witness the extraordinary success of MongoDB from 10gen, Hadoop implementations from Cloudera and HortonWorks, tools like Hadapt, HBase, Cassandra, MapR, and many, many others – Accumulo presents a threat. Some of these products and projects already compete with each other, and the private sector doesn’t like it when the government competes alongside them, for good reason.",0.29509055614471436,0.64,0.8200000000000001,0.5837907502651215,4,0,0,0,False,False,mixed,en,False,False,unknown
Apache Accumulo,Большие данные Apache Accumulo,https://slashdot.org/software/comparison/Apache-Accumulo-vs-Google-Cloud-Bigtable/,"Apache Accumulo enables users to efficiently store and manage extensive data sets across a distributed cluster. It relies on Apache Hadoop's HDFS for data storage and utilizes Apache ZooKeeper to achieve consensus among nodes. While many users engage with Accumulo directly, it also serves as a foundational data store for various open-source projects.",0.988401472568512,0.64,0.8200000000000001,0.8957806626558305,4,0,0,0,False,False,mixed,en,False,False,useful
Apache Accumulo,Большие данные Apache Accumulo,https://handwiki.org/wiki/Software:Apache_Accumulo,"Apache Accumulo extends the Bigtable data model, adding a new element to the key called Column Visibility. This element stores a logical combination of security labels that must be satisfied at query time in order for the key and value to be returned as part of a user request. This allows data of varying security requirements to be stored in the same table, and allows users to see only those keys and values for which they are authorized.[5].",0.9940464496612549,0.16,0.58,0.7663209023475648,1,0,0,0,False,False,mixed,en,False,False,useful
Apache Accumulo,Большие данные Apache Accumulo,https://apache.googlesource.com/bigtop/+/accumulo,"BIGTOP-1175. Add Apache Accumulo. ... Licensed to the Apache Software Foundation (ASF) under one or more contributor license agreements. See the NOTICE file distributed with this work for additional information regarding copyright ownership. The ASF licenses this file to You under the Apache License, Version 2.0 (the ""License""); you may not use this file except in compliance with the License.",0.9487122893333435,0.32,0.66,0.7899205302000046,2,0,0,0,False,False,mixed,en,False,False,useful
Apache Accumulo,Большие данные Apache Accumulo,https://rivermatrix.com/accumulo-ingest-using-apache-pig/,"In this post, I’ll go into how to utilize Apache Pig to ingest data into Accumulo. These concepts are also applicable to other NoSQL data stores. Pig is a great tool to use to create ad-hoc queries of data stored using Hadoop, as well as a simple tool to use for people within the organization who are not ready to create their own Map-Reduce jobs, or otherwise delve more deeply into the world of Hadoop.",0.5473363995552063,0.48,0.74,0.6533013797998428,3,0,0,0,False,False,mixed,en,False,False,unknown
